node,count,count_rescaled,cluster,AI_summary,cluster_name
자원개발,3,20.0,1,"캐나다의 주요 지수는 월요일에 거래가 얇아지면서 광물 및 에너지 주식이 하락했습니다. 이번 주 캐나다 경제 데이터와 미국 연방준비제도 의장 제롬 파월의 증언을 기다리고 있습니다. 원자재 가격 하락으로 인해 금속 가격이 하락하면서, 원유 가격이 하락하며 에너지 주식도 하락했습니다. 미국은 파리 기후 협정에서 탈퇴하기로 발표했으며, 이는 다른 국가들과 환경 단체들에게 극히 비난받았습니다. 캐나다의 주요 증시인 토론토 증권거래소 S&P/TSX 복합 지수는 금리 전망에 관한 단서가 나오기 전에 자원주식에 부담을 주는 약한 상품 가격으로 인해 거의 3주 만에 최저 마감 수준을 기록했습니다.",에너지 자원
제강사,4,20.20689655172414,1,"조달청 입찰에서 7개 제강사와 임직원 22명이 담합 혐의로 재판에 넘겨졌고, 1심에서 유죄를 선고받았습니다. 이들은 조달청이 발주하는 철근 연간 단가계약 입찰에서 업체별 낙찰 물량과 입찰가격을 조정해 경쟁을 제한한 것으로 판단되었습니다. 재판부는 담합으로 인해 국고가 손실되었으며, 철강업계에서 담합이 오랜 기간 관행으로 정착되어 왔다고 지적했습니다. 이에 따라 피고인들은 민간용 철근 판매 관련 담합에 대한 행정 및 형사 제재가 거듭되는 와중에도 관수 철근에 대한 담합을 중단하지 않았다는 비판을 받았습니다. 철근 입찰 과정에서 담합한 혐의로 재판에 넘겨진 7대 제강사가 1심에서 벌금형을 선고받았습니다. 이들은 조달청 발주 철근 연간단가계약 입찰 과정에서 허위 가격자료를 제출해 기초과격 과다 산정을 유도하고 사전에 낙찰 물량과 가격을 합의한 혐의를 받았습니다. 재판부는 피고인 회사들이 낙찰 가능 단가의 상한선 예상가격을 높이기 위해 조달청에 실거래 가격보다 높은 기준가격을 제출하도록 합의했으며, 이로 인해 관수 철근 낙찰단가가 상승해 국고손실을 초래했다고 판단했습니다.",에너지 자원
천연가스,6,20.620689655172413,1,"유럽과 미국의 천연가스 가격이 상승세를 보이고 있으며, 이는 노르웨이와 네덜란드의 공급 차질과 산불 등의 영향으로 인한 공급 감소로 인한 것이다. 다만, 현재 시장에서는 천연가스 저장량을 고려할 때 지난해와 같은 위기가 반복될 가능성은 낮다고 전망되고 있다. 유럽의 천연가스 가격은 6월부터 상승세를 보이며, 네덜란드가 흐로닝언 가스전을 폐쇄할 예정이라는 발표로 가격 인상에 영향을 주었다. 미국 천연가스 선물가격은 기상 예측에 따른 수요 감소로 인해 5% 하락하였으며, 텍사스를 비롯한 지역은 예상보다 덜 덥을 것으로 예상되어 전력 소비량이 천연가스에 의존하게 될 것이다.",에너지 자원
철강,59,60.0,1,"포스코인터내셔널은 오전 10시 10분 현재 2.45% 상승하여 39,700원을 기록하였고, 거래량은 감소하는 추세이며 매수우위를 보이고 있다. 철강사들은 담합 혐의로 벌금을 부과받았으며, 회사들은 공식 입장을 내는 것에 조심스러워하고 있다. 공정거래위원회의 조치를 통해 철강 가격 담합 관행을 개선해야 할 필요성을 느끼고 있다. 포스코인터내셔널은 오전 9시 28분 현재 4.21% 상승하여 39,600원을 기록하였고, 거래량은 감소하는 추세이며 매수우위를 보이고 있다.",에너지 자원
희토류,7,20.82758620689655,1,세토피아와 VTRE는 미국 피리지 광산의 광산 산화물과 인회석 공급 계약을 체결했다. 이로써 GCM은 산화물 정제 능력과 기술력을 바탕으로 프로젝트를 시작하게 되었다. 이번 계약을 통해 세토피아와 GCM은 글로벌 경쟁력을 키워갈 계획이다. 계약을 시작으로 미국 미주리주 정제 공장 설립을 위해 칼데라와 논의할 것이다. 피리지 광산은 중희토류 함유량이 많아 상업적 가치가 높다.,에너지 자원
ADC분야,3,20.0,8,"레고켐바이오사이언스는 LCB84(TROP2-ADC)의 임상 1/2상 임상시험계획(IND)을 FDA로부터 승인받았다고 밝혔습니다. LCB84는 경쟁약물들이 반응하지 않는 불응성암세포까지 효능을 보이고 TROP2가 발현한 정상세포에서 독성을 보이지 않는 데이터를 발표한 바 있습니다. LCB84의 임상 진입은 ADC분야에서 당사 최초의 독자 임상개발이 진행된 것으로 의미가 있다고 김용주 대표이사는 밝혔습니다. 현재 LCB84를 이어서 후속 독자임상파이프라인을 확보하는 노력을 하고 있으며, 매년 1개 이상의 파이프라인이 자체 주도 임상개발에 진입할 것으로 기대됩니다. TROP2는 ADC분야에서 가장 각광받고 있는 타깃으로 알려져 있으며, LCB84도 다양한 파트너십이 논의 중인 것으로 알려져 있습니다.",바이오 및 유전자 치료제/분석
HLB컨소시엄,3,20.0,8,"유전자 진단업체 파나진이 HLB컨소시엄에 인수되어 상한가를 기록하고 있습니다. 파나진은 HLB컨소시엄에 300억원 규모의 제3자 배정 유상증자를 실시하고, 노마드4호 조합 등이 266억원 규모의 전환사채를 인수합니다. HLB가 해당 전환사채에 대해 30% 콜옵션 권리를 갖고 있어, 파나진의 지분 확보 가능성이 있습니다. 이로 인해 파나진은 상한가로 상승하였습니다. HLB컨소시엄은 암 진단사업 강화를 위해 파나진을 인수한 것으로 알려져 있습니다.",바이오 및 유전자 치료제/분석
MLCC,3,20.0,8,"기능성필름 전문기업 GRT는 특허권 취득과 동시에 MLCC(적층세라믹콘덴서)용 이형필름 사업에 진출한다고 밝혔습니다. 이형필름은 MLCC 제조과정의 필수 소모품이고 MLCC는 전기차, 스마트폰, 노트북, 가전 등 다양한 전자제품의 제조과정 중 필수 부품입니다. MLCC용 이형필름 사업은 이미 국내외 대형 고객사를 확보했고 그중에는 중국 내 업계 선두업체인 삼환그룹도 포함됩니다. GRT는 이형필름 외에도 과거부터 국내 대기업 향으로 MLCC 관련 제품을 납품하고 있습니다. MLCC는 전방시장의 수요확대에 따라 시장규모도 확대되고 있습니다.",바이오 및 유전자 치료제/분석
건강기능식품,8,21.03448275862069,8,"건강기능식품 테마에 대한 이슈와 전망을 요약하면 다음과 같습니다. 풀무원이 제로 칼로리의 탄산음료를 출시하여 건강에 대한 관심이 지속되고 있는 로우스펙 식음료 트렌드에 맞춰 시장에 신규 진입했습니다. 또한, 팜젠사이언스가 베트남 헬스케어 전문유통업체와 수출 및 유통계약을 체결하여 베트남 시장에서 건강기능식품과 화장품을 수출하고 의료기기 및 의약품까지 품목을 확대할 계획입니다. 이를 통해 올해에만 연간 100만 달러의 추가 매출이 가능할 것으로 예상되며, 팜젠사이언스는 베트남 현지에 연락 사무소를 열어 글로벌 시장 진출의 원년으로 삼을 계획입니다.",바이오 및 유전자 치료제/분석
바이오,39,27.448275862068964,8,"Hillstream BioPharma Inc는 혁신적인 치료법을 개발하여 환자들에게 도움을 주려고 합니다. 이 회사는 기술적 발전과 협업 노력으로 계속해서 성장하고 있습니다. 힐스트림 바이오파마는 나스닥으로부터 상장 유지를 위한 조건을 충족시키지 못하여 통지를 받았습니다. 이에 따라 주식회사의 상황이 어떻게 전개될지 주목해야 합니다. 바이오 산업은 혁신과 발전 가능성을 가지고 있으며, 향후 더욱 발전할 것으로 전망됩니다.",바이오 및 유전자 치료제/분석
바이오제약,38,27.24137931034483,8,"1. 대웅제약은 P-CAB 계열의 펙수클루를 모로코에 수출하기 위해 계약을 체결했습니다.
2. P-CAB 제제는 기존 PPI 제제의 단점을 개선한 차세대 치료제로 평가받고 있으며, 펙수클루는 가장 긴 반감기를 가지고 있습니다.
3. 대웅제약은 모로코 수출 계약을 발판으로 아프리카 시장에서 P-CAB 계열 펙수클루의 영향력을 넓혀갈 계획입니다.
4. 제약사 로비단체인 PhRMA가 미국 보건복지부를 상대로 약값 협상 조항에 대한 소송을 제기했습니다.
5. BMS는 IRA 프로그램과 관련해 바이든 행정부를 상대로 소송을 제기하며, 약값 인하가 제약사의 신약 개발에 부정적인 영향을 줄 것이라고 주장했습니다.",바이오 및 유전자 치료제/분석
세포유전자치료제,9,21.24137931034483,8,SK팜테코의 자회사인 SK팜테코가 세포·유전자 치료제 유럽 제 2공장을 완공하고 글로벌 시장 공략을 가속화합니다. 이포스케시는 이미 2공장에서의 생산 계약을 다수 체결하고 2024년부터 양산에 돌입할 예정입니다. 이포스케시는 렌티바이러스 벡터의 생산 효율성을 크게 향상시킨 자체 생산 플랫폼을 론칭하는 등 항암·면역 세포치료제 시장 공략에 박차를 가하고 있습니다. SK팜테코의 다른 투자기업인 미국 세포·유전자 치료제 CDMO CBM과의 시너지 창출을 통해 이포스케시가 글로벌 대표 세포·유전자 치료제 CDMO로 도약할 것으로 기대됩니다.,바이오 및 유전자 치료제/분석
유전자 치료제/분석,9,21.24137931034483,8,"SK팜테코는 프랑스 제노폴에 위치한 제2공장을 완공하여 유럽과 미국의 선진 의약품 제조 및 품질 관리 기준에 맞춰 설계되었다. 이를 통해 SK팜테코는 글로벌 시장 공략을 가속화할 예정이다. Argenx SE의 근육 약화 유전 질환 치료를 위한 피하 주사가 FDA로부터 승인을 받았으며, 회사는 이를 정맥 주입보다 더 편리한 투여 방법으로 기대하고 있다. 마지막으로, SK팜테코는 세포·유전자 치료제 생산시설을 확보하기 위해 이포스케시를 인수하였고, 2024년부터 본격적인 양산에 돌입할 예정이다. 이에 따라 바이럴 벡터 시장은 연평균 약 18% 성장세를 보일 것으로 예상되고 있다.",바이오 및 유전자 치료제/분석
AI,53,60.0,0,"효성벤처스가 AI 강소기업에 투자하여 신성장동력을 육성하고 있다. 이는 산업부의 펀드 결성 목적에 따른 것으로, 효성은 미래 기술을 확보하고 있는 다양한 기업들에 투자함으로써 국내 강소기업들과 상생하고 제조기업을 넘어선 첨단 기업으로 발돋움하고자 한다. 효성벤처스는 향후에도 강소기업 및 스타트업에 투자할 계획이다. 

뉴욕증시는 주중 랠리에 대한 피로감을 보이며 금요일 소폭 하락세를 보였다. 하지만 주중 등락폭은 상승했으며 S&P 500 지수는 5주 연속, 나스닥 지수는 8주 연속 랠리를 이어갔다. 다우존스 지수는 34,299.12로 전일보다 108.94포인트 하락하였고, S&P 500 지수는 4,409.59로 16.25포인트 하락했다. 나스닥은 13,689.57을 기록하여 93.25포인트 하락했다.

셀바스AI가 571억 규모의 유상증자에 성공하였다. 따라서 일반공모는 실시되지 않을 예정이며 신주 상장일은 7월 12일이다. 셀바스AI는 AI 의료, 교육, 메타로빌리티 신사업 확대를 위해 유상증자를 결정한 바이다. 셀바스AI는 자체 개발한 제품을 통해 AI 의료 사업을 확대하고 있다.",AI
AI 챗봇,5,20.41379310344828,0,"AI 관련주인 루닛, 뷰노, 딥노이드의 주가가 상승하고 있으며, 이는 엔비디아의 영향으로 인해 급등한 것으로 알려졌습니다. 루닛은 암 진단을 위한 AI 영상분석 솔루션과 바이오마커 플랫폼 등을 개발하고 있으며, 뷰노와 딥노이드도 AI 기술을 활용한 서비스를 제공하고 있습니다. 네이버는 하이퍼클로바X와 서치GPT를 공개하고 대화형 AI 챗봇 서비스를 준비하고 있다고 밝혔습니다. 이는 네이버의 AI 서비스 선보이기 위한 노력으로 볼 수 있습니다. 또한, 셀바스AI는 유상증자를 통해 AI 의료, 교육, 메타로빌리티 등 신사업을 확대할 계획이며, AI를 활용한 디지털 전환과 경영 혁신을 지원할 예정입니다.",AI
게임,26,24.75862068965517,0,"게임사 컴투스는 약 149억원 규모의 특별 분기 배당을 계획하고 있으며, 1주당 배당금은 1300원이며, 컴투스는 3년간 평균 영업 현금 흐름의 33%를 주주 배당과 자사주 매입에 활용할 예정입니다. 컴투스는 총 180억원 규모의 자사주 매입도 진행하고 있으며, 금년 내로 전체 발행 주식 1%에 해당하는 12만866주의 자사주를 소각할 예정입니다. 넥슨게임즈는 주가가 상승하여 52주 신고가를 경신했으며, 매수우위를 보이고 있습니다. 거래량은 비슷한 수준으로 유지되고 있습니다.",AI
규제,6,20.620689655172413,0,"15억 이상 대출규제 풀렸지만 거래 증가에 큰 영향은 못끼쳐 10%는 집값 30% 이내 대출일부 전세보증금 활용 갭투자. 한시적으로 완화됐던 예대율 규제가 오는 7월부터 다시 정상화됩니다. 이번 회의에서 참석자들은 안정된 시장상황과 금융권 대응여력 등을 감안할 때 금융회사들은 금융규제 유연화 조치를 연장하지 않더라도 대응이 가능한 상황이라고 의견을 모았습니다. 금융당국이 한시적 유동성 규제 완화 조치 중 일부를 이달 종료합니다. 금융위는 ""안정된 시장 상황, 금융권의 대응 여력 등을 감안할 때 금융규제 유연화 조치를 연장하지 않아도 금융회사들이 대응이 가능한 상황""이라며 ""향후에도 대내외 여건 변화에 따른 예상치 못한 금융시장 위기 등이 발생할 경우에는 정상화 유예나 규제 비율 하향 등의 필요 조치를 적극 검토하고 신속하게 이행하겠다""고 밝혔습니다.",AI
금융,38,27.24137931034483,0,"1. SVB 금융 그룹은 자사의 투자 은행 부문인 SVB Securities를 Jeff Leerink이 이끄는 그룹에 판매하기로 합의했습니다.
2. 영국 주식 시장은 인플레이션 데이터가 여전히 높음에 따라 영란은행의 금리 인상 가능성을 고려한 투자자들의 탓에 하락했습니다.
3. 영국 주식은 전반적인 하락세를 보이며 목요일에 개장했는데, 이는 은행의 높은 인플레이션 데이터 이후 예상보다 높은 이자율 인상 가능성을 고려한 것입니다.
4. 김소영 금융위원회 부위원장은 해외 자회사 인수 설립 관련 규제를 완화하고 해외 자회사의 자금 조달 및 중복 규제 개선 등의 조치를 취할 계획이라고 밝혔습니다.
5. 김 부위원장은 해외 자회사 인수 설립과 관련한 규제를 완화하여 경쟁력을 확보하고, 보고·공시규정을 통폐합하고 사후보고 등으로 전환할 예정이라고 말했습니다.",AI
대부업,4,20.20689655172414,0,"금융당국은 대부업계 1위인 러시앤캐시의 조기 철수를 최종 승인했습니다. 러시앤캐시는 OK저축은행으로 합병되고 자산과 부채도 OK저축은행이 가져갑니다. OK저축은행은 내년 말까지 대부업을 철수하기로 약속한 바 있으며, 러시앤캐시의 합병은 시기가 6개월 당겨졌습니다. 대부업계 1위인 러시앤캐시의 국내 시장 철수가 최종 승인되었습니다. OK저축은행은 올해 말까지 러시앤캐시 합병을 마칠 예정입니다. OK금융그룹은 대부업 청산 시기를 올해 12월로 한 차례 앞당겼습니다. 금융 당국의 영업양수 승인이 조기에 나오면서 3분기 중 청산을 완료할 계획입니다.",AI
대출,12,21.86206896551724,0,"올해 부동산 경기가 회복되고 가계대출이 다시 증가세로 전환하면서 우리나라 금융시스템의 취약성이 커진 것으로 나타났습니다. 4월 이후 가계대출이 증가하는 모습을 보이고 있고, 기업신용은 은행들의 대출 확대 노력과 회사채 순발행 등의 영향으로 7.5% 늘면서 꾸준한 증가세를 보였습니다. 이 부총재보는 ""금융취약성지수가 상승하고 가계대출이 증가세로 돌아선게 걱정스럽지만 아직 크게 우려할 부분은 아니다""며 ""전반적으로 가계부채가 증가하면 취약성이 더 높아지고 금융불균형이 누증될 수 있어 GDP 대비 민간신용 비율이나 가계부채 비율이 더 상승하지 않도록 관리하는게 중요하다""고 덧붙었습니다. 한은이 발표한 2023년 상반기 금융안정보고서에 따르면 2030세대의 가계대출이 코로나19 팬데믹 이후 큰 폭으로 늘었습니다. 한은은 ""해당 차주들의 소득기반이 여타 연령에 비해 다소 취약한 만큼 한동안 30대 이하 가계대출을 중심으로 2020년 이후 취급된 가계대출의 연체율이 예상보다 높에 상승할 가능성을 염두해 둘 필요가 있다""고 밝혔습니다. 한은은 대출 연체율 상승 압력이 비은행금융기관에서 크게 나타날 것으로 봤습니다.",AI
딥러닝,3,20.0,0,죄송합니다. 제공해주신 뉴스 기사가 없어서 딥러닝 테마에 대한 요약을 제공할 수 없습니다. 다른 주제나 뉴스 기사를 제공해주시면 해당 주제에 대한 요약을 도와드리겠습니다.,AI
블록체인,13,22.06896551724138,0,"- DGV는 동남아 개발팀에게 멘토십과 IP 제공을 지원하고, 세계적으로 유명한 IP와의 협업도 계획하고 있다. 
- 블록체인을 기반으로 한 게임 생태계를 구축하고 동남아 지역의 게임 개발 환경을 혁신하려는 DGV의 비전이다.
- 클레이튼은 안전 자산으로 대표되는 금 기반의 토큰인 골드 코인(GPC)을 발행하여 현실 세계 자산을 토큰화하는 프로젝트를 추진한다.
- 블록체인을 활용한 안전성이 인정받은 자산을 온체인화하면 클레이튼 체인의 건전성이 높아질 것으로 예상된다.
- 컴투스홀딩스는 블록체인 메인넷 엑스플라(XPLA) 생태계 성장과 웹3 기술 혁신을 위해 투자를 유치했다. 이번 투자는 XPLA의 가치, 잠재력, 혁신성을 인정받은 결과라고 평가받는다.",AI
비트코인,25,24.55172413793104,0,"비트코인의 수요 증가로 인해 기관들이 보유한 비유동성 비트코인이 사상 최고치를 기록했습니다. 비유동성 공급 변화는 높은 수요를 시사하며, 블랙록과 다른 자산운용사들이 비트코인 현물 ETF 상장을 신청하면서 비트코인 가격은 꾸준히 상승했습니다. 또한, 발키리 비트코인 펀드는 비트코인에 투자하는 투자자들을 위한 금융 상품으로 개발되었습니다. 발키리는 비트코인의 가격 변동에 따라 투자 가치를 추종하는 펀드를 운영하며, NASDAQ 주식 시장에 상장할 계획입니다.",AI
스마트물류솔루션,8,21.03448275862069,0,"현대글로비스가 물류 자동화 솔루션 전문기업 알티올을 인수하여 스마트물류솔루션 사업을 확대하고자 한다. 알티올과의 인수 시너지를 통해 국내 물류자동화 시장에서 상위권에 자리하는 것을 목표로 하며, 식음료, 의류, 바이오 등 유통물류와 제조물류 분야를 핵심 공략 산업군으로 삼고 수주 확대에 역량을 기울일 계획이다. 또한, 현대글로비스는 보스턴다이내믹스에 지분투자를 하여 물류 로봇 스트레치를 활용하고, 해외 자동화 설비기업과의 전략적 제휴를 늘리는 방침이다. 또한, 물류 자동화 소프트웨어 전문 업체 알티올을 인수함으로써 스마트 물류 솔루션 사업 확대에 탄력을 받게 되었으며, 스마트 물류 솔루션은 물류 효율을 극대화하기 위해 인공지능, 빅데이터, 로보틱스 등 다양한 기술을 적용하는 것이다. 이를 통해 현대글로비스는 스마트물류솔루션 사업을 미래 성장 전략으로 삼고 역량을 키우고 있다.",AI
스타트업,5,20.41379310344828,0,"하이트진로는 스타트업 미스터아빠와 가제트코리아에 지분을 투자하여 협업을 진행했다. 하이트진로는 미스터아빠의 물류 처리 과정을 높이 평가하고 가제트코리아는 로밍 서비스를 제공하는 기업이다. 이러한 투자는 해외 여행 시장의 정상화와 eSIM 규제 완화 등 시장 성장 가능성을 보고 이루어진 것이다. 하이트진로는 스타트업 투자 생태계 활성화를 위해 지속적으로 노력할 것이며, 오픈 이노베이션을 통해 다양한 스타트업 발굴에 지원할 것이다.",AI
시큐리티,5,20.41379310344828,0,시큐리티 기업인 시큐센이 기관투자자 대상 수요예측에서 성공을 거두었습니다. 시큐센은 디지털 시큐리티 전문기업으로서 디지털 금융 서비스와 보안 솔루션 등 다양한 사업을 전개하고 있습니다. 주요 솔루션인 다큐트러스트는 정보 보안을 강화시키기 위해 생체 정보를 분산 저장 및 관리할 수 있는 기술을 제공합니다. 시큐센은 보험사와 은행을 포함한 금융권에 공급을 확대하여 입지를 강화하고 있습니다. 이에 따라 시큐센은 코스닥시장에 성공적으로 상장하고자 하고 있습니다.,AI
암호화폐,10,21.448275862068964,0,"암호화폐 고래들이 비트코인의 회복 랠리를 시도하며 5억 달러가 넘는 BTC를 이동시켰습니다. 아마존은 연방거래위원회에 소송을 당하고 주식이 하락했으며, FedEx는 분기 매출이 예상치에 못 미치고 최고 재무 책임자의 은퇴 발표로 주식이 하락했습니다. 암호화폐 시장의 움직임을 예측하기 위해 투자자들은 거시경제 지표를 주시하고 있으며, 암호화폐 시장은 전통적인 주식 시장보다 뒤처지고 있기 때문에 이번 움직임은 그 차이를 좁히기 위한 것으로 볼 수 있습니다.",AI
의료기기,17,22.89655172413793,0,"아바노스 메디컬 주식회사는 의료 기기 및 소모품 제조업체로, 인수를 통해 새로운 비즈니스가 수익 성장과 마진에 기여할 것으로 예상됩니다.",AI
