node,count,count_rescaled,cluster,AI_summary,cluster_name
중국기업,10,23.75,4,"NHN커머스가 중국 국영기업 문창판과 손잡고 글로벌 유통사업 확장에 나선다. 이번 제휴로 NHN커머스의 브랜드 유통 전문성과 문창판 소속 회원사와의 시너지가 극대화되며, 중국 외 글로벌 시장 진출까지 적극 모색할 계획이다. 현대엘리베이터는 중국법인 창립 30주년을 맞아 중국 시장 점유율을 2030년까지 5.9%까지 확대하겠다는 목표를 밝혔다. 현재 엘리베이터, 에스컬레이터 등을 생산해 49국에 수출하고 있다. 현대엘리베이터는 2030년까지 중국에서 시장점유율 5.9%를 달성하겠다는 목표를 밝혔다. 조재천 대표이사는 ""2030년까지 수주 2조 2천억 원, 매출 2조 원, 글로벌 톱5 진입을 달성할 것""이라고 밝혔다.",기술 관련
초전도체,34,36.60714285714286,4,"한양대 연구팀과 퀀텀에너지연구소가 함께 진행한 LK-99라는 물질이 상온에서 초전도성을 띤다는 연구 결과가 알려진 후 초전도체 테마주가 급등락을 보였다. 하지만 미국 메릴랜드대 응집물질이론센터의 발표에 따르면 LK-99는 상온 혹은 저온 초전도체가 아니다고 밝혀져 테마주들은 폭락하였다. 초전도체 관련주인 서원, 덕성과 대창, 파워로직스, 모비스 등은 여전히 매수세가 이어지며 개인투자자의 매수 주문이 증가하고 있다. 한국 연구진이 개발한 상온 초전도체 LK-99에 대한 관심은 국내뿐만 아니라 해외에서도 높아지고 있지만, LK-99의 진위와 관련주들과의 연관성에 대한 의문점으로 인해 묻지마 식 투자는 위험성을 안고 있다. 이로 인해 관련주들은 일제히 급락하였다.",기술 관련
폴더블폰,8,22.67857142857143,4,"삼성 갤럭시Z플립5의 내구성 테스트가 유튜브를 통해 생중계되면서 폴더블폰의 이슈와 전망이 주목받고 있다. IT 유튜버가 갤럭시Z플립5와 모토로라 레이저40플러스의 내구성을 비교하는 폴딩 테스트를 진행하였는데, 모토로라 폰은 약 96시간 이후에 액정이 파손되었으나 갤럭시Z플립5는 약 40만1100번 이상의 폴딩 테스트를 무리 없이 통과하였다. 이러한 결과로 폴더블폰의 내구성에 대한 관심과 기대가 높아지고 있다. 삼성전자는 갤럭시Z플립5와 폴드5 출시를 앞두고 폴더블 스마트폰과 한국의 매력을 전달하기 위해 다양한 마케팅을 진행하고 있다. 한국 문화와 폴더블의 혁신성을 결합한 3D 크리에이티브 콘텐츠를 공개하였으며, 폴더블 스마트폰의 혁신성을 몰입감 있게 표현하였다. 이를 통해 폴더블폰의 매력과 가능성을 소비자들에게 전달하고자 한다.",기술 관련
현대차,33,36.07142857142857,4,"현대차그룹이 KOTITI시험연구원과 업무협약을 체결하여 분사·투자한 스타트업을 지원한다. 협약으로 현대차그룹은 안정적인 업무 거점을 확보하고 조언을 받을 수 있다. KOTITI시험연구원은 다양한 분야에 대한 시험분석과 품질검사, 제품인증 등을 제공하는 국가공인시험기관이다. 현대차그룹에서 분사·투자한 스타트업은 과천지식정보타운 내 KOTITI 신사옥에 입주할 수 있으며 임차 비용과 각종 서비스를 받는다. 또한, 스타트업이 시험분석, 인증, 자문이 필요한 경우 KOTITI시험연구원의 서비스를 이용할 수 있다. 현대차와 기아의 경제기여액이 역대 최고로 160조 원을 돌파했으며 삼성전자를 앞지른 것으로 나타났다. 현대차와 기아의 경제기여액 합산액은 2021년에는 삼성전자 경제기여액의 89%였지만, 지난해에는 164조57억 원으로 삼성전자보다 15조8967억 원 많았다. LG디스플레이는 보쉬로부터 최우수 공급업체상을 받았다.",기술 관련
KB금융,6,21.607142857142858,2,"KB금융지주 회장으로 연임하지 않기로 한 윤종규 회장에 대한 이슈가 있습니다. 윤 회장은 4번의 연임에 도전하지 않기로 결정하고, 내년 8일까지 최종 후보자를 확정할 예정입니다. 회추위는 내부 인사와 외부 인사를 포함한 후보군을 평가한 후 최종 후보자를 선정할 것입니다. 이에 따라 KB금융의 새로운 리더를 기대할 수 있습니다. 이와 관련하여 회추위는 내부 후보 4명과 외부 후보 2명으로 구성된 숏리스트를 발표했습니다. 숏리스트를 3명으로 압축한 뒤 최종 후보자를 선정할 계획입니다. 이번 회장 후보 추천 과정은 후보자의 자질과 역량을 평가하고 최적의 후임 회장을 결정하기 위한 중요한 단계입니다.",금융
KB금융그룹,4,20.535714285714285,2,"KB금융그룹의 차기 회장 후보가 6명으로 압축됐습니다. 이들 후보는 회추위에서 평가자료를 기반으로 자질과 역량을 검증하고 3명으로 압축될 예정입니다. 회장 후보인 윤종규 회장은 자신의 미래와 그룹의 변화를 위해 바톤을 넘길 것이라고 밝혔고, 새로운 후임 회장은 지속 가능한 성장을 이끌 역량을 가져야 한다고 말했습니다. 윤 회장은 현재 세 번째 임기 중으로 오는 11월에 임기가 만료되며, 그 동안 KB금융의 혼란을 수습하고 비즈니스 경쟁력을 강화하는 등의 업적을 남겼습니다.",금융
SM엔터테인먼트,10,23.75,2,"SM엔터테인먼트를 중심으로 한 뉴스 기사들은 SM 경영권을 두고 카카오와 하이브가 공개매수를 시도하였으나 실패하였고, 금감원이 이를 조사하여 시세조종 의혹을 알아보고 있는 것으로 전해졌습니다. 또한, 금감원은 김범수 미래이니셔티브센터장의 사무실을 압수수색하여 SM엔터 인수 관련 내부 문서와 전산자료를 확보한 것으로 알려졌습니다. 이에 대한 전망은 카카오와 SM엔터의 시세조종 의혹에 대한 수사가 계속되고 있으며, 하이브와 SM엔터의 경영권 다툼이 이어질 것으로 예상됩니다.",금융
가계부채,4,20.535714285714285,2,"금융당국은 가계부채가 빠르게 증가하면서 선제적 대응에 나설 것이라고 발표했습니다. 대출 확대와 제도개선 등을 통해 가계부채 리스크에 대비할 계획입니다. 하지만 아직 가계부채가 금융안정을 위협하는 수준은 아니므로 장기적인 시각으로 대응하는 것이 중요하다고 강조했습니다. 또한 가계부채가 다시 늘면서 금융당국의 고심이 커지고 있으며, 가계부채 증가를 유발하는 실제 대출금리를 낮추는 상생 금융 정책에 대해 논란이 있습니다. 은행 가계대출 잔액도 역대 최대로 증가했으며, 주택담보대출이 주요 영향 요인이었습니다.",금융
금융,59,60.0,2,"대구은행이 고객 동의없이 예금 연계 증권계좌를 임의로 추가 개설한 혐의로 금융감독원의 긴급 검사를 받습니다. 은행권에서 연달아 대형 사고가 터지고 있어 내부통제 우려가 커지고 있습니다. 경남은행 직원의 횡령과 국민은행 직원의 미공개정보 부당이익 이용에 이어 대구은행의 사고가 발생하고 있습니다. 이에 금감원은 긴급 검사에 착수했다고 밝혔습니다. KB국민은행은 캄보디아에 상업은행 KB프라삭은행을 설립했으며, 캄보디아 중앙은행이 합병을 인가했습니다. 이로써 KB국민은행은 캄보디아에서 영업 범위를 넓혀갈 예정입니다. 은행권 주택담보대출과 가계대출은 5개월 연속 증가하고 있으며, 잔액 기준으로 사상 최대를 기록했습니다.",금융
대출,28,33.392857142857146,2,SK실트론은 신용등급이 A급이며 최대 3000억 원의 회사채 발행을 추진하고 있습니다. 이달 29일 수요예측을 통해 회사채를 발행하며 대표주관사는 NH투자증권과 SK증권입니다. 올들어 자영업자들이 주요 은행에서만 1조원 이상의 대출을 받은 것으로 나타났습니다. 은행권은 기업 대출 위주로 여신 성장을 지속하고 있으며 중소기업 대출 잔액이 큰 폭으로 증가하고 있습니다. 부동산 시장의 살아남에 따라 가계대출이 역대 최대치를 경신했습니다. 7월 기준 은행권 가계대출 잔액은 1068조원으로 한 달 전보다 6조원 늘어나 사상 최대치를 기록했습니다.,금융
카카오뱅크/케이뱅크,31,35.0,2,"카카오뱅크와 케이뱅크는 급여계좌를 통해 젊은 세대들의 인기를 얻고 있으며, 카카오뱅크의 급여계좌 고객 수는 매년 32%씩 증가하고 있다. 부산신보와의 협약을 통해 카카오뱅크는 부산 지역의 창업기업들에게 자금지원과 금융 비용 절감을 제공하고 있다. 케이뱅크는 출시 이후 고객 수가 900만명을 돌파하며, 다양한 혜택을 제공하는 서비스들을 출시하고 있다. 특히 공모주 메이트 서비스는 많은 이용자를 유치하고 있으며, 케이뱅크는 하반기에도 차별화된 여수신 신상품 출시와 제휴를 강화할 예정이다.",금융
디폴트옵션,3,20.0,2,"한국투자증권은 한국투자Mysuper알아서성장형펀드가 디폴트옵션 밸런스드펀드 중에서 연초 이후 수익률 1위를 기록했다고 밝혔습니다. 이 상품은 호주의 디폴트옵션인 마이슈퍼를 벤치마킹하여 개발한 국내 최초의 호주형 자산배분 전략 상품입니다. 한국투자증권은 이 상품을 국내에서 가입할 수 있도록 서비스를 제공하고 있습니다. 이에 따라 금융회사들도 수익률이 높은 디폴트옵션 상품을 홍보하고 있으며, 연금 자산의 대이동이 예상됩니다. 그러나 국내 디폴트옵션의 실제 작동 여부는 미지수입니다. 신한은행은 디폴트옵션 시장에서 가장 많은 고객 자금을 유치하여 선두를 달리고 있습니다. 신한은행의 디폴트옵션 상품은 위험도별 수익률 편차가 크지 않아 안정적인 수익을 제공하고 있습니다.",금융
리츠,6,21.607142857142858,2,"NH투자증권은 용산 더프라임 타워 매각으로 인한 특별배당에 대해 기대감을 표명했습니다. 그러나 자산 매각으로 인한 임대료 공백과 차입금 리파이낸싱으로 배당 감소가 예상됩니다. 이에 NH투자증권의 투자의견은 매수를 유지했습니다. 이은상 연구원은 용산 더프라임 타워 매각으로 2384억원의 수익을 올리며 운용 역량을 입증했다고 밝혔습니다. 현 주가 기준 배당수익률은 9%에 달합니다. 이지스자산운용은 이지스 라이징 K리츠 펀드를 출시하여 국내 상장 리츠에 투자합니다. 이 펀드는 안정적 배당과 자산가치 상승을 목표로 하며, K리츠 시장의 성장 가능성을 강조했습니다. 또한, 이지스자산운용은 리츠에 대한 풍부한 투자 노하우와 리서치 역량을 가진 전문운용인력들로 구성되어 있습니다. 이지스자산운용은 국내 상장 리츠를 선별적으로 담는 이지스 라이징 K리츠 펀드를 출시했습니다. 이 펀드는 국내 상장 리츠 시장에 중점적으로 투자하며, 안정적 배당과 자산가치 상승을 목표로 합니다. 리츠는 배당가능이익의 90% 이상을 배당하는 동시에 부동산 가치 상승을 기대할 수 있습니다.",금융
보험,23,30.714285714285715,2,"메리츠화재는 최근 벌어진 묻지마 흉기 사건을 상품 판매 마케팅 수단으로 활용하고 있으며, 이는 보험 판매 가이드라인에 위배되고 소비자의 공포를 이용한 불완전한 보험 판매로 이어질 수 있다는 우려가 있다. 이에 대해 보험업계 한 관계자는 메리츠화재의 공포 마케팅이 도를 넘어섰다고 지적하며, 소비자는 장기 상품인 운전자보험 등을 꼼꼼히 살펴보고 가입해야 한다고 조언하고 있다. 현대해상은 4세대 실손보험 전환을 적극 추진하고 있으며, 올해 말로 보험료 반값 할인 제도가 종료되기 때문에 이를 선순환하기 위해 전환 고객에게 지원 프로모션을 진행하고 있다. 이에 따라 반값 보험료 제도 종료 시 4세대 실손보험으로 전환할 유인이 떨어질 것으로 예상된다. DB손해보험은 최근 A.M.Best의 신용등급 평가에서 상향평가를 받았으며, 자본 안정성과 성장성을 높게 평가받았다. DB손해보험은 앞으로도 재무 안정성과 견고한 수익구조를 유지하며 글로벌 보험기업으로 성장하기 위해 노력할 것이라고 밝혔다.",금융
부동산,27,32.857142857142854,2,"국토교통부는 부산에서 자전거래와 허위신고 의심 사례 32건을 적발했다고 밝혔다. 부산에서는 아파트 매매계약을 구두로만 체결하고 실거래가 공개 시스템에 신고한 후에는 1년 뒤에 신고를 해제하는 등 특수관계인 간 자전거래 혐의로 경찰에 수사 의뢰되었다. 또한 부산의 한 법인은 보유한 아파트를 매도하고 실거래가를 공개한 후에 갑자기 계약을 취소해 집값을 띄우기를 목적으로 한 허위 매매 혐의로 적발되었다. 국토부는 이에 대해 541건의 법령 위반 사례를 적발하고, 부동산거래신고법을 위반한 164건은 지자체에, 공인중개사법을 어긴 14건은 경찰청에 통보했다. 

서울 아파트 전세시장에서는 올해 신규 계약이 대폭 늘어났으며, 재계약은 줄었다. 전세값 하락으로 인해 신규 계약을 선택하는 사람들이 많아졌는데, 이로 인해 올해 1~7월 동안 서울 아파트 전세 거래는 전년 대비 29.7% 증가했다. 전세 거래 2건 중 1건 이상이 신규 계약인 것으로 나타났다.

국토부는 실거래 시스템에 고가의 허위계약 신고를 올렸다가 취소하는 방법으로 시세를 교란하는 사례에 대한 기획조사를 벌였다. 이 조사 결과, 자전거래와 허위신고 의심거래 32건을 포함하여 총 541건의 법령 위반 의심사례가 적발되었다고 밝혔다. 이에 따라 국토부는 부동산거래신고법을 위반한 164건은 지자체에, 공인중개사법을 어긴 14건은 경찰청에 통보했다.",금융
조각투자,6,21.607142857142858,2,"NH투자증권은 토큰증권기반의 조각투자 사업자를 지원하기 위해 투자계약증권 All-in-One 서비스를 출시했습니다. 이 서비스는 조각투자사업자의 투자계약증권 발행부터 투자, 청산까지 전 과정을 지원합니다. 투게더아트와 협업하여 조각투자사업자 입장에서 서비스를 구축했으며, 상품의 구조화와 증권신고서 작성에 대한 자문 서비스도 제공합니다. 또한 안전한 예치금 보관과 공모 청약·청산 업무를 위해 전용 제휴계좌와 자금이체 서비스를 제공합니다. NH투자증권은 케이옥션의 자회사인 투게더아트의 조각투자 상품 출시를 지원할 계획입니다.",금융
토스뱅크,7,22.142857142857142,2,"토스뱅크는 7월 말 월간 기준으로 처음으로 흑자를 기록했다고 밝혔습니다. 7월말 기준으로 약 10억원의 흑자를 달성한 것으로 알려졌으며, 이에 따라 7월 흑자 전환이 23년 3분기 분기 흑자로 이어질 가능성이 높다고 전망하고 있습니다. 토스뱅크는 경기침체와 인플레이션, 고금리 기조 등 어려운 대외 환경 속에서도 포용금융을 소홀히 하지 않고 고객 관점에서 새로운 은행 경험을 만들기 위해 노력한 것으로 알려졌습니다. 또한, 토스뱅크는 하반기에 전월세자금대출 출시를 목표로 하고 있습니다. 또한, 토스뱅크는 최고 연 5% 금리 혜택을 제공하는 토스뱅크 자유 적금을 출시했습니다. 이 자유 적금은 복잡한 우대조건 없이 가입한 기간 동안 매달 자동이체로 저금만 하면 누구나 최고 금리를 받을 수 있으며, 가입 기간은 최소 3개월부터 최대 36개월까지로 설정할 수 있습니다. 마지막으로, 토스뱅크는 누적 고객이 700만 명을 넘어섰으며, 이는 지난해 상반기에 비해 2배 가까이 증가한 규모입니다. 이에 따라 토스뱅크의 경쟁력이 강화되고 있으며, 지방은행의 위기감이 고조되고 있습니다.",금융
KT,7,22.142857142857142,1,"KT는 2분기 호실적을 기록하고 최고경영자 최종후보를 선정하는 등 경영정상화를 눈앞에 두고 있다는 분석이 나왔습니다. 1분기에도 호실적을 달성했고, 6월 말 임시주총을 열고 새로운 이사회를 구성해 8월 초 CEO 최종 후보 1인을 선정했습니다. 김영섭 전 LG CNS 대표는 경영 능력을 인정받았기에 임시주총에서 통과 가능성이 높다고 예상되며, 주주환원도 강화되고 있는 것으로 알려졌습니다. KT는 김 후보의 효율 중심 경영에 큰 기대를 걸고 대표 후보로 선정한 것으로 전해졌습니다. KT는 2분기에 6000억 원에 육박하는 영업이익을 거두며 실적 선방에 성공했으며, B2B 통신사업은 매출이 7.6% 증가했습니다. 그러나 B2B 플랫폼 사업은 인공지능 등 뉴비즈 매출이 감소했습니다. 그룹사인 BC카드와 케이뱅크는 성장세를 이어가고 있으나 콘텐츠 자회사 매출은 감소했습니다.",소매업
롯데케미칼,4,20.535714285714285,1,"롯데케미칼은 올해 2분기에 매출액 5조24억원, 영업손실 770억원을 기록했다고 공시했습니다. 매출액은 전년 동기 대비 5.9% 줄었고, 영업손실 규모도 150억원 이상 증가했습니다. 롯데케미칼의 2분기 기초소재 사업은 매출액 2조7557억원, 영업손실 828억원을 기록했습니다. 수요 부진과 유가 및 원료 가격 하락으로 인해 수익성이 감소했습니다. 롯데케미칼은 향후 포트폴리오 개선과 운영 최적화를 지속할 예정입니다. 연결 기준 2023년 2분기까지의 전망은 아직 발표되지 않았습니다.",소매업
면세점,7,22.142857142857142,1,"면세점 테마에 대한 이슈와 전망을 요약하면 다음과 같습니다. 유커의 국내 복귀 소식에 패션업계가 활기를 보이고, 중국 정부의 한국 단체관광 허용으로 면세 사업에 더욱 탄력이 붙을 것으로 기대되며, 신한투자증권은 신세계의 인천공항 면세점 영업에 기대감을 표명하고, 중국인 단체관광객을 위한 안내 시설과 상품을 개발하는 계획이 있는 현대백화점면세점과 아모레퍼시픽, 그리고 LG생활건강 등이 활동을 강화할 예정입니다.",소매업
바이오,24,31.25,1,"크리옥스바이오시스템즈와 레비티 중국 법인이 AUTO에 대한 협약을 체결하여 세포분석 자동화 시스템인 AUTO-CX1000을 중국 시장에 출시하였다. AUTO-CX1000은 자동화된 세포 분석공정 자동화 기술을 탑재하여 질병 및 약물 검사, 생명 과학 연구 분야에서 혁신적인 서비스를 제공할 예정이다. 서울CRO와 티에스디 라이프사이언스가 상호협력을 위한 업무협약을 체결하였다. 티에스디 라이프사이언스는 의약품 및 의료기기 전문 컨설팅 기업으로, 서울CRO와의 협력을 통해 의약품·의료기기 개발 초기부터 제품허가까지 원스톱 서비스를 제공할 것이다. CJ바이오사이언스는 CJ제일제당의 지분율을 약 47%로 늘리기 위해 CJ바이오사이언스에 대한 유상증자를 진행하며, 이 자금은 임상개발비와 플랫폼 기술 연구 등에 사용될 예정이다. CJ바이오사이언스는 면역항암 신약 후보물질인 CJRB-101의 임상 개발을 진행하고 있으며, 2025년 상반기까지 1상과 2상을 마무리하고 2상에 돌입할 예정이다.",소매업
백화점,8,22.67857142857143,1,"LG전자 베스트샵은 60주년을 맞아 에이스침대와 함께 Royal Ace 60th FESTA를 진행하며 최대 30만 원의 백화점 상품권을 제공한다. 에이스침대를 구매한 고객은 LG전자 베스트샵에서 행사 모델 한에서 최대 4% 할인을 받을 수 있다. 또한 Royal Ace 60th 매트리스를 구매한 경우, 추첨을 통해 인기 생활가전을 증정한다. LG전자 베스트샵은 앞으로도 고객에게 더 좋은 혜택을 제공하기 위해 제휴사를 확대해 나갈 계획이다. 현대백화점그룹은 2023년 세계스카우트잼버리 참가자를 위해 각종 문화체험 프로그램을 지원하며, 백화점 내 전시회 관람과 한국 문화체험 프로그램을 제공한다. 롯데백화점은 매출은 감소했지만 재고 건전화, 점포 경쟁력 강화, 물류 효율화, 서비스 확대 등을 통해 체질 개선에 주력하여 2분기 영업이익을 크게 늘렸다.",소매업
식품,5,21.071428571428573,1,"삼양식품은 상반기에 679억원의 영업이익을 기록하고, 매출액은 5309억원으로 16% 증가했다. 올해 2분기에는 CJ제일제당의 영업이익이 30% 이상 감소했으며, 업계에서는 외부 경영 환경의 불안정성에도 불구하고 실적 개선을 기대하고 있다. 삼양식품은 해외법인의 성공적인 안착과 국내 사업 부문의 고른 성장세로 인해 2분기에 호실적을 거뒀다. 삼양식품은 미국과 중국 등 해외 시장에서의 판매량을 늘리고 신규 투자에 나서기로 결정했다.",소매업
